userId,rating,title,movieId,genres
u_105,4.5,"Matrix Reloaded, The",832,Action|Adventure|Sci-Fi|Thriller|IMAX
u_105,4.5,"Sacrifice, The (Offret - Sacraficatio)",46917,Drama
u_105,4.5,"Sacrifice, The (Offret - Sacraficatio)",2968,Drama
u_105,4.0,Ocean's Thirteen,298,Crime|Thriller
u_105,4.0,Harry Potter and the Deathly Hallows: Part 2,12445,Action|Adventure|Drama|Fantasy|Mystery|IMAX
u_105,4.0,Warrior,183301,Drama
u_105,4.0,Warrior,93618,Drama
u_105,4.0,Warrior,73469,Drama
u_105,4.0,Guardians of the Galaxy,113803,Action|Adventure|Sci-Fi
u_105,4.0,Guardians of the Galaxy,72137,Action|Adventure|Sci-Fi
u_105,5.0,12 Chairs,185133,Adventure|Comedy
u_105,5.0,Death Note: Desu n??to (2006??2007),183458,(no genres listed)
u_105,5.0,Death Note: Desu n??to (2006??2007),180229,(no genres listed)
u_105,5.0,Death Note: Desu n??to (2006??2007),33097,(no genres listed)
u_105,5.0,Death Note: Desu n??to (2006??2007),33096,(no genres listed)
u_106,5.0,Harry Potter and the Deathly Hallows: Part 2,12445,Action|Adventure|Drama|Fantasy|Mystery|IMAX
u_106,3.5,Guardians of the Galaxy,113803,Action|Adventure|Sci-Fi
u_106,3.5,Guardians of the Galaxy,72137,Action|Adventure|Sci-Fi
u_109,4.0,Immortal Beloved,120880,Drama|Romance
u_109,4.0,Immortal Beloved,96954,Drama|Romance
u_109,4.0,Immortal Beloved,5552,Drama|Romance
u_111,4.0,Bad Boys,51492,Action|Comedy|Crime|Drama|Thriller
u_111,5.0,How High,8386,Comedy
u_111,1.0,"Matrix Reloaded, The",64957,Action|Adventure|Sci-Fi|Thriller|IMAX
u_111,1.0,"Matrix Reloaded, The",832,Action|Adventure|Sci-Fi|Thriller|IMAX
u_111,3.5,Ocean's Thirteen,298,Crime|Thriller
u_111,4.0,Harry Potter and the Deathly Hallows: Part 2,12445,Action|Adventure|Drama|Fantasy|Mystery|IMAX
u_111,4.5,Guardians of the Galaxy,113803,Action|Adventure|Sci-Fi
u_111,4.5,Guardians of the Galaxy,72137,Action|Adventure|Sci-Fi
u_111,4.0,Family Guy Presents: Blue Harvest,48043,Animation|Comedy
u_111,4.5,Home,131078,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
u_111,4.5,War Dogs,93618,Comedy
u_114,2.5,Harry Potter and the Deathly Hallows: Part 2,12445,Action|Adventure|Drama|Fantasy|Mystery|IMAX
u_115,4.0,Fright Night,106892,Comedy|Horror|Thriller
u_116,2.0,"Honey, I Shrunk the Kids",28190,Adventure|Children|Comedy|Fantasy|Sci-Fi
u_116,4.5,Indiana Jones and the Temple of Doom,120880,Action|Adventure|Fantasy
u_117,4.0,Immortal Beloved,120880,Drama|Romance
u_117,4.0,Immortal Beloved,96954,Drama|Romance
u_117,4.0,Immortal Beloved,5552,Drama|Romance
u_119,4.0,"Matrix Reloaded, The",64957,Action|Adventure|Sci-Fi|Thriller|IMAX
u_119,4.0,"Matrix Reloaded, The",832,Action|Adventure|Sci-Fi|Thriller|IMAX
u_119,3.0,Wild Card,43152,Action|Crime|Drama|Thriller
u_119,3.5,Home,131078,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
u_122,4.5,Cube,99294,Horror|Mystery|Sci-Fi|Thriller
u_122,4.0,Guardians of the Galaxy,113803,Action|Adventure|Sci-Fi
u_122,4.0,Guardians of the Galaxy,72137,Action|Adventure|Sci-Fi
u_123,4.0,Guardians of the Galaxy,113803,Action|Adventure|Sci-Fi
u_123,4.0,Guardians of the Galaxy,72137,Action|Adventure|Sci-Fi
u_125,4.5,Hardcore Henry,93712,Action|Adventure|Sci-Fi
u_125,3.5,War and Peace,181036,Drama|Romance
u_125,3.5,War and Peace,153088,Drama|Romance
u_125,3.5,War and Peace,93618,Drama|Romance
u_125,3.5,War and Peace,24920,Drama|Romance
u_125,3.5,War and Peace,5654,Drama|Romance
u_125,3.5,War Dogs,93618,Comedy
u_125,4.0,Hell or High Water,180831,Crime|Drama
u_125,4.0,Hell or High Water,53526,Crime|Drama
u_125,4.0,Hell or High Water,41369,Crime|Drama
u_129,4.0,"Matrix Reloaded, The",64957,Action|Adventure|Sci-Fi|Thriller|IMAX
u_129,4.0,"Matrix Reloaded, The",832,Action|Adventure|Sci-Fi|Thriller|IMAX
u_132,3.5,"Matrix Reloaded, The",64957,Action|Adventure|Sci-Fi|Thriller|IMAX
u_132,3.5,"Matrix Reloaded, The",832,Action|Adventure|Sci-Fi|Thriller|IMAX
u_135,4.0,Indiana Jones and the Temple of Doom,120880,Action|Adventure|Fantasy
u_136,3.0,Bad Boys,51492,Action|Comedy|Crime|Drama|Thriller
u_137,3.5,"Matrix Reloaded, The",64957,Action|Adventure|Sci-Fi|Thriller|IMAX
u_137,3.5,"Matrix Reloaded, The",832,Action|Adventure|Sci-Fi|Thriller|IMAX
u_140,4.0,"Untouchables, The",178283,Action|Crime|Drama
u_140,4.0,"Untouchables, The",51896,Action|Crime|Drama
u_140,3.0,Windtalkers,163840,Action|Drama|War
u_140,3.0,Windtalkers,3921,Action|Drama|War
u_140,2.5,Once Upon a Time in Mexico,188601,Action|Adventure|Crime|Thriller
u_140,2.5,Once Upon a Time in Mexico,69227,Action|Adventure|Crime|Thriller
u_140,2.5,Once Upon a Time in Mexico,57411,Action|Adventure|Crime|Thriller
u_141,3.0,"Matrix Reloaded, The",64957,Action|Adventure|Sci-Fi|Thriller|IMAX
u_141,3.0,"Matrix Reloaded, The",832,Action|Adventure|Sci-Fi|Thriller|IMAX
u_144,3.0,"Honey, I Shrunk the Kids",28190,Adventure|Children|Comedy|Fantasy|Sci-Fi
u_144,4.0,Indiana Jones and the Temple of Doom,120880,Action|Adventure|Fantasy
u_148,4.0,Harry Potter and the Deathly Hallows: Part 2,12445,Action|Adventure|Drama|Fantasy|Mystery|IMAX
u_148,3.5,Guardians of the Galaxy,113803,Action|Adventure|Sci-Fi
u_148,3.5,Guardians of the Galaxy,72137,Action|Adventure|Sci-Fi
u_154,5.0,Guardians of the Galaxy,113803,Action|Adventure|Sci-Fi
u_154,5.0,Guardians of the Galaxy,72137,Action|Adventure|Sci-Fi
u_156,2.0,"Honey, I Shrunk the Kids",28190,Adventure|Children|Comedy|Fantasy|Sci-Fi
u_156,3.5,Indiana Jones and the Temple of Doom,120880,Action|Adventure|Fantasy
u_156,3.0,"Untouchables, The",178283,Action|Crime|Drama
u_156,3.0,"Untouchables, The",51896,Action|Crime|Drama
u_156,5.0,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),49944,Comedy|Drama
u_159,4.0,Warrior,183301,Drama
u_159,4.0,Warrior,93618,Drama
u_159,4.0,Warrior,73469,Drama
u_160,2.0,"Honey, I Shrunk the Kids",28190,Adventure|Children|Comedy|Fantasy|Sci-Fi
u_160,3.0,Indiana Jones and the Temple of Doom,120880,Action|Adventure|Fantasy
u_160,3.0,"Untouchables, The",178283,Action|Crime|Drama
u_160,3.0,"Untouchables, The",51896,Action|Crime|Drama
u_160,2.0,"Matrix Reloaded, The",64957,Action|Adventure|Sci-Fi|Thriller|IMAX
u_160,2.0,"Matrix Reloaded, The",832,Action|Adventure|Sci-Fi|Thriller|IMAX
u_162,5.0,Bad Boys,51492,Action|Comedy|Crime|Drama|Thriller
u_164,4.0,Indiana Jones and the Temple of Doom,120880,Action|Adventure|Fantasy
u_165,4.0,Immortal Beloved,120880,Drama|Romance
u_165,4.0,Immortal Beloved,96954,Drama|Romance
u_165,4.0,Immortal Beloved,5552,Drama|Romance
u_165,4.0,"Untouchables, The",178283,Action|Crime|Drama
u_165,4.0,"Untouchables, The",51896,Action|Crime|Drama
u_166,4.0,Indiana Jones and the Temple of Doom,120880,Action|Adventure|Fantasy
u_167,3.0,"Honey, I Shrunk the Kids",28190,Adventure|Children|Comedy|Fantasy|Sci-Fi
u_167,5.0,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira),1,Action|Animation|Sci-Fi|Thriller
u_169,4.0,Meet Me in St. Louis,832,Musical
u_169,3.0,"Honey, I Shrunk the Kids",28190,Adventure|Children|Comedy|Fantasy|Sci-Fi
u_169,4.0,Fantasia 2000,131085,Animation|Children|Musical|IMAX
u_169,4.0,"Matrix Reloaded, The",64957,Action|Adventure|Sci-Fi|Thriller|IMAX
u_169,4.0,"Matrix Reloaded, The",832,Action|Adventure|Sci-Fi|Thriller|IMAX
u_169,3.0,Once Upon a Time in Mexico,188601,Action|Adventure|Crime|Thriller
u_169,3.0,Once Upon a Time in Mexico,69227,Action|Adventure|Crime|Thriller
u_169,3.0,Once Upon a Time in Mexico,57411,Action|Adventure|Crime|Thriller
u_177,4.0,Meet Me in St. Louis,832,Musical
u_177,2.5,"Honey, I Shrunk the Kids",28190,Adventure|Children|Comedy|Fantasy|Sci-Fi
u_177,3.0,Indiana Jones and the Temple of Doom,120880,Action|Adventure|Fantasy
u_177,2.5,"Untouchables, The",178283,Action|Crime|Drama
u_177,2.5,"Untouchables, The",51896,Action|Crime|Drama
u_177,2.5,Fantasia 2000,131085,Animation|Children|Musical|IMAX
u_177,2.5,"Matrix Reloaded, The",64957,Action|Adventure|Sci-Fi|Thriller|IMAX
u_177,2.5,"Matrix Reloaded, The",832,Action|Adventure|Sci-Fi|Thriller|IMAX
u_177,3.0,Ocean's Thirteen,298,Crime|Thriller
u_177,5.0,Harry Potter and the Deathly Hallows: Part 2,12445,Action|Adventure|Drama|Fantasy|Mystery|IMAX
u_177,5.0,Guardians of the Galaxy,113803,Action|Adventure|Sci-Fi
u_177,5.0,Guardians of the Galaxy,72137,Action|Adventure|Sci-Fi
u_181,2.0,Bad Boys,51492,Action|Comedy|Crime|Drama|Thriller
u_181,3.0,Wolf,24203,Drama|Horror|Romance|Thriller
u_181,2.0,Diabolique,827,Drama|Thriller
u_182,4.0,Immortal Beloved,120880,Drama|Romance
u_182,4.0,Immortal Beloved,96954,Drama|Romance
u_182,4.0,Immortal Beloved,5552,Drama|Romance
u_182,4.0,Indiana Jones and the Temple of Doom,120880,Action|Adventure|Fantasy
u_182,4.5,"Untouchables, The",178283,Action|Crime|Drama
u_182,4.5,"Untouchables, The",51896,Action|Crime|Drama
u_182,4.5,Cube,99294,Horror|Mystery|Sci-Fi|Thriller
u_182,3.5,Windtalkers,163840,Action|Drama|War
u_182,3.5,Windtalkers,3921,Action|Drama|War
u_182,2.0,"Matrix Reloaded, The",64957,Action|Adventure|Sci-Fi|Thriller|IMAX
u_182,2.0,"Matrix Reloaded, The",832,Action|Adventure|Sci-Fi|Thriller|IMAX
u_182,3.0,Boyz N the Hood,67162,Crime|Drama
u_182,3.0,Boyz N the Hood,650,Crime|Drama
u_183,5.0,"Untouchables, The",178283,Action|Crime|Drama
u_183,5.0,"Untouchables, The",51896,Action|Crime|Drama
u_184,4.0,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira),1,Action|Animation|Sci-Fi|Thriller
u_184,4.0,Escape Plan,152926,Action|Mystery|Thriller
u_184,4.0,Escape Plan,89748,Action|Mystery|Thriller
u_184,4.5,Guardians of the Galaxy,113803,Action|Adventure|Sci-Fi
u_184,4.5,Guardians of the Galaxy,72137,Action|Adventure|Sci-Fi
u_184,1.0,Maze Runner: Scorch Trials,832,Action|Thriller
u_186,4.0,"Honey, I Shrunk the Kids",28190,Adventure|Children|Comedy|Fantasy|Sci-Fi
u_186,4.0,Indiana Jones and the Temple of Doom,120880,Action|Adventure|Fantasy
u_187,1.0,Bad Boys,51492,Action|Comedy|Crime|Drama|Thriller
u_187,4.0,Irreversible (Irr??versible),120880,Crime|Drama|Mystery|Thriller
u_187,4.0,Irreversible (Irr??versible),979,Crime|Drama|Mystery|Thriller
u_187,3.5,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira),1,Action|Animation|Sci-Fi|Thriller
u_187,2.0,"Matrix Reloaded, The",64957,Action|Adventure|Sci-Fi|Thriller|IMAX
u_187,2.0,"Matrix Reloaded, The",832,Action|Adventure|Sci-Fi|Thriller|IMAX
u_187,3.0,"Descent, The",183323,Adventure|Drama|Horror|Thriller
u_187,3.0,"Descent, The",89983,Adventure|Drama|Horror|Thriller
u_188,4.0,Meet Me in St. Louis,832,Musical
u_190,5.0,Harry Potter and the Deathly Hallows: Part 2,12445,Action|Adventure|Drama|Fantasy|Mystery|IMAX
u_198,3.0,Indiana Jones and the Temple of Doom,120880,Action|Adventure|Fantasy
u_198,2.0,Cube,99294,Horror|Mystery|Sci-Fi|Thriller
u_199,2.0,Money Train,4611,Action|Comedy|Crime|Drama|Thriller
u_199,2.0,Money Train,832,Action|Comedy|Crime|Drama|Thriller
u_199,2.5,"Matrix Reloaded, The",64957,Action|Adventure|Sci-Fi|Thriller|IMAX
u_199,2.5,"Matrix Reloaded, The",832,Action|Adventure|Sci-Fi|Thriller|IMAX
u_200,3.0,"Honey, I Shrunk the Kids",28190,Adventure|Children|Comedy|Fantasy|Sci-Fi
u_200,4.0,Indiana Jones and the Temple of Doom,120880,Action|Adventure|Fantasy
u_200,5.0,"Matrix Reloaded, The",64957,Action|Adventure|Sci-Fi|Thriller|IMAX
u_200,5.0,"Matrix Reloaded, The",832,Action|Adventure|Sci-Fi|Thriller|IMAX
u_201,4.0,"Honey, I Shrunk the Kids",28190,Adventure|Children|Comedy|Fantasy|Sci-Fi
u_201,5.0,Indiana Jones and the Temple of Doom,120880,Action|Adventure|Fantasy
u_202,3.0,Indiana Jones and the Temple of Doom,120880,Action|Adventure|Fantasy
u_202,4.0,"Untouchables, The",178283,Action|Crime|Drama
u_202,4.0,"Untouchables, The",51896,Action|Crime|Drama
u_205,4.0,Harry Potter and the Deathly Hallows: Part 2,12445,Action|Adventure|Drama|Fantasy|Mystery|IMAX
u_209,4.5,Harry Potter and the Deathly Hallows: Part 2,12445,Action|Adventure|Drama|Fantasy|Mystery|IMAX
u_210,4.5,"Matrix Reloaded, The",64957,Action|Adventure|Sci-Fi|Thriller|IMAX
u_210,4.5,"Matrix Reloaded, The",832,Action|Adventure|Sci-Fi|Thriller|IMAX
u_210,4.5,Harry Potter and the Deathly Hallows: Part 2,12445,Action|Adventure|Drama|Fantasy|Mystery|IMAX
u_210,5.0,Guardians of the Galaxy,113803,Action|Adventure|Sci-Fi
u_210,5.0,Guardians of the Galaxy,72137,Action|Adventure|Sci-Fi
u_212,3.5,Harry Potter and the Deathly Hallows: Part 2,12445,Action|Adventure|Drama|Fantasy|Mystery|IMAX
u_212,4.0,Guardians of the Galaxy,113803,Action|Adventure|Sci-Fi
u_212,4.0,Guardians of the Galaxy,72137,Action|Adventure|Sci-Fi
u_213,3.5,Indiana Jones and the Temple of Doom,120880,Action|Adventure|Fantasy
u_213,3.5,Cube,99294,Horror|Mystery|Sci-Fi|Thriller
u_215,5.0,Real Genius,105629,Comedy
u_215,4.0,Indiana Jones and the Temple of Doom,120880,Action|Adventure|Fantasy
u_216,5.0,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),49944,Comedy|Drama
u_217,2.0,Money Train,4611,Action|Comedy|Crime|Drama|Thriller
u_217,2.0,Money Train,832,Action|Comedy|Crime|Drama|Thriller
u_217,4.0,Real Genius,105629,Comedy
u_217,3.0,"Honey, I Shrunk the Kids",28190,Adventure|Children|Comedy|Fantasy|Sci-Fi
u_217,5.0,Indiana Jones and the Temple of Doom,120880,Action|Adventure|Fantasy
u_217,4.0,"Untouchables, The",178283,Action|Crime|Drama
u_217,4.0,"Untouchables, The",51896,Action|Crime|Drama
u_217,3.0,Police Academy 3: Back in Training,12118,Comedy|Crime
u_217,2.0,Haunted Honeymoon,58874,Comedy
u_219,3.0,"Honey, I Shrunk the Kids",28190,Adventure|Children|Comedy|Fantasy|Sci-Fi
u_219,3.0,Indiana Jones and the Temple of Doom,120880,Action|Adventure|Fantasy
u_219,2.0,"Untouchables, The",178283,Action|Crime|Drama
u_219,2.0,"Untouchables, The",51896,Action|Crime|Drama
u_219,4.0,Cube,99294,Horror|Mystery|Sci-Fi|Thriller
u_219,3.5,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira),1,Action|Animation|Sci-Fi|Thriller
u_219,3.0,"Matrix Reloaded, The",64957,Action|Adventure|Sci-Fi|Thriller|IMAX
u_219,3.0,"Matrix Reloaded, The",832,Action|Adventure|Sci-Fi|Thriller|IMAX
u_219,4.0,Ocean's Thirteen,298,Crime|Thriller
u_220,4.0,Indiana Jones and the Temple of Doom,120880,Action|Adventure|Fantasy
u_220,4.0,Fantasia 2000,131085,Animation|Children|Musical|IMAX
u_220,4.5,"Matrix Reloaded, The",64957,Action|Adventure|Sci-Fi|Thriller|IMAX
u_220,4.5,"Matrix Reloaded, The",832,Action|Adventure|Sci-Fi|Thriller|IMAX
u_221,5.0,Boyz N the Hood,67162,Crime|Drama
u_221,5.0,Boyz N the Hood,650,Crime|Drama
u_221,3.0,"Ballad of Jack and Rose, The",121251,Drama
u_222,3.0,"Untouchables, The",178283,Action|Crime|Drama
u_222,3.0,"Untouchables, The",51896,Action|Crime|Drama
u_222,3.5,Ocean's Thirteen,298,Crime|Thriller
u_222,2.5,Warrior,183301,Drama
u_222,2.5,Warrior,93618,Drama
u_222,2.5,Warrior,73469,Drama
u_223,3.0,"Matrix Reloaded, The",64957,Action|Adventure|Sci-Fi|Thriller|IMAX
u_223,3.0,"Matrix Reloaded, The",832,Action|Adventure|Sci-Fi|Thriller|IMAX
u_226,3.5,Bad Boys,51492,Action|Comedy|Crime|Drama|Thriller
u_226,4.0,"Honey, I Shrunk the Kids",28190,Adventure|Children|Comedy|Fantasy|Sci-Fi
u_226,4.0,Indiana Jones and the Temple of Doom,120880,Action|Adventure|Fantasy
u_226,2.0,Children of the Corn II: The Final Sacrifice,183305,Horror
u_226,3.0,"Matrix Reloaded, The",64957,Action|Adventure|Sci-Fi|Thriller|IMAX
u_226,3.0,"Matrix Reloaded, The",832,Action|Adventure|Sci-Fi|Thriller|IMAX
u_226,1.0,Jeepers Creepers 2,11351,Horror|Thriller
u_226,4.0,Boyz N the Hood,67162,Crime|Drama
u_226,4.0,Boyz N the Hood,650,Crime|Drama
u_226,3.5,"Descent, The",183323,Adventure|Drama|Horror|Thriller
u_226,3.5,"Descent, The",89983,Adventure|Drama|Horror|Thriller
u_230,2.0,"Honey, I Shrunk the Kids",28190,Adventure|Children|Comedy|Fantasy|Sci-Fi
u_230,3.0,Indiana Jones and the Temple of Doom,120880,Action|Adventure|Fantasy
u_230,4.0,"Matrix Reloaded, The",64957,Action|Adventure|Sci-Fi|Thriller|IMAX
u_230,4.0,"Matrix Reloaded, The",832,Action|Adventure|Sci-Fi|Thriller|IMAX
u_232,3.5,Bad Boys,51492,Action|Comedy|Crime|Drama|Thriller
u_232,2.5,"Honey, I Shrunk the Kids",28190,Adventure|Children|Comedy|Fantasy|Sci-Fi
u_232,3.5,Indiana Jones and the Temple of Doom,120880,Action|Adventure|Fantasy
u_232,2.5,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira),1,Action|Animation|Sci-Fi|Thriller
u_232,4.0,"Matrix Reloaded, The",64957,Action|Adventure|Sci-Fi|Thriller|IMAX
u_232,4.0,"Matrix Reloaded, The",832,Action|Adventure|Sci-Fi|Thriller|IMAX
u_232,2.5,Honey,28190,Drama|Romance
u_232,3.5,Imaginary Heroes,120880,Comedy|Drama
u_232,3.5,Ocean's Thirteen,298,Crime|Thriller
u_233,2.0,"Honey, I Shrunk the Kids",28190,Adventure|Children|Comedy|Fantasy|Sci-Fi
u_233,3.0,"Matrix Reloaded, The",64957,Action|Adventure|Sci-Fi|Thriller|IMAX
u_233,3.0,"Matrix Reloaded, The",832,Action|Adventure|Sci-Fi|Thriller|IMAX
u_234,4.0,"Honey, I Shrunk the Kids",28190,Adventure|Children|Comedy|Fantasy|Sci-Fi
u_234,3.0,Indiana Jones and the Temple of Doom,120880,Action|Adventure|Fantasy
u_239,3.5,Money Train,4611,Action|Comedy|Crime|Drama|Thriller
u_239,3.5,Money Train,832,Action|Comedy|Crime|Drama|Thriller
u_239,4.5,Indiana Jones and the Temple of Doom,120880,Action|Adventure|Fantasy
u_239,4.0,"Untouchables, The",178283,Action|Crime|Drama
u_239,4.0,"Untouchables, The",51896,Action|Crime|Drama
u_239,5.0,"Matrix Reloaded, The",64957,Action|Adventure|Sci-Fi|Thriller|IMAX
u_239,5.0,"Matrix Reloaded, The",832,Action|Adventure|Sci-Fi|Thriller|IMAX
u_239,4.5,Boyz N the Hood,67162,Crime|Drama
u_239,4.5,Boyz N the Hood,650,Crime|Drama
u_239,4.5,Ocean's Thirteen,298,Crime|Thriller
u_240,3.0,Wolf,24203,Drama|Horror|Romance|Thriller
u_241,4.0,Irreversible (Irr??versible),120880,Crime|Drama|Mystery|Thriller
u_241,4.0,Irreversible (Irr??versible),979,Crime|Drama|Mystery|Thriller
u_241,4.0,Guardians of the Galaxy,113803,Action|Adventure|Sci-Fi
u_241,4.0,Guardians of the Galaxy,72137,Action|Adventure|Sci-Fi
u_243,4.0,Bad Boys,51492,Action|Comedy|Crime|Drama|Thriller
u_244,3.0,Bad Boys,51492,Action|Comedy|Crime|Drama|Thriller
u_246,3.0,Police Academy 3: Back in Training,12118,Comedy|Crime
u_246,4.5,"Matrix Reloaded, The",64957,Action|Adventure|Sci-Fi|Thriller|IMAX
u_246,4.5,"Matrix Reloaded, The",832,Action|Adventure|Sci-Fi|Thriller|IMAX
u_246,4.5,"Imaginarium of Doctor Parnassus, The",120880,Drama|Fantasy
u_247,3.0,"Matrix Reloaded, The",64957,Action|Adventure|Sci-Fi|Thriller|IMAX
u_247,3.0,"Matrix Reloaded, The",832,Action|Adventure|Sci-Fi|Thriller|IMAX
u_247,5.0,Harry Potter and the Deathly Hallows: Part 2,12445,Action|Adventure|Drama|Fantasy|Mystery|IMAX
u_247,4.5,Guardians of the Galaxy,113803,Action|Adventure|Sci-Fi
u_247,4.5,Guardians of the Galaxy,72137,Action|Adventure|Sci-Fi
u_248,4.0,Indiana Jones and the Temple of Doom,120880,Action|Adventure|Fantasy
u_248,3.5,"Matrix Reloaded, The",64957,Action|Adventure|Sci-Fi|Thriller|IMAX
u_248,3.5,"Matrix Reloaded, The",832,Action|Adventure|Sci-Fi|Thriller|IMAX
u_249,3.5,Money Train,4611,Action|Comedy|Crime|Drama|Thriller
u_249,3.5,Money Train,832,Action|Comedy|Crime|Drama|Thriller
u_249,4.0,Bad Boys,51492,Action|Comedy|Crime|Drama|Thriller
u_249,3.5,Indiana Jones and the Temple of Doom,120880,Action|Adventure|Fantasy
u_249,4.5,"Untouchables, The",178283,Action|Crime|Drama
u_249,4.5,"Untouchables, The",51896,Action|Crime|Drama
u_249,4.0,Cube,99294,Horror|Mystery|Sci-Fi|Thriller
u_249,3.5,How High,8386,Comedy
u_249,3.5,"Matrix Reloaded, The",64957,Action|Adventure|Sci-Fi|Thriller|IMAX
u_249,3.5,"Matrix Reloaded, The",832,Action|Adventure|Sci-Fi|Thriller|IMAX
u_249,4.0,Ocean's Thirteen,298,Crime|Thriller
u_249,4.0,"Imaginarium of Doctor Parnassus, The",120880,Drama|Fantasy
u_249,3.0,Scream 4,183307,Comedy|Horror|Mystery|Thriller
u_249,4.0,Harry Potter and the Deathly Hallows: Part 2,12445,Action|Adventure|Drama|Fantasy|Mystery|IMAX
u_249,3.0,Savages,189493,Crime|Drama|Thriller
u_249,3.5,Pain & Gain,183310,Action|Comedy|Crime
u_249,4.5,Guardians of the Galaxy,113803,Action|Adventure|Sci-Fi
u_249,4.5,Guardians of the Galaxy,72137,Action|Adventure|Sci-Fi
u_249,3.5,Maze Runner: Scorch Trials,832,Action|Thriller
u_249,4.0,War Dogs,93618,Comedy
u_256,3.5,Home,131078,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
u_256,4.0,Tomorrowland,187935,Action|Adventure|Children|Mystery|Sci-Fi
u_256,4.0,Tomorrowland,98180,Action|Adventure|Children|Mystery|Sci-Fi
u_260,3.5,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira),1,Action|Animation|Sci-Fi|Thriller
u_260,4.0,Once Upon a Time in Mexico,188601,Action|Adventure|Crime|Thriller
u_260,4.0,Once Upon a Time in Mexico,69227,Action|Adventure|Crime|Thriller
u_260,4.0,Once Upon a Time in Mexico,57411,Action|Adventure|Crime|Thriller
u_261,5.0,"Untouchables, The",178283,Action|Crime|Drama
u_261,5.0,"Untouchables, The",51896,Action|Crime|Drama
u_262,3.0,Diabolique,827,Drama|Thriller
u_264,2.5,"Honey, I Shrunk the Kids",28190,Adventure|Children|Comedy|Fantasy|Sci-Fi
u_266,3.0,Bad Boys,51492,Action|Comedy|Crime|Drama|Thriller
u_266,5.0,Real Genius,105629,Comedy
u_266,4.0,Indiana Jones and the Temple of Doom,120880,Action|Adventure|Fantasy
u_266,5.0,"Untouchables, The",178283,Action|Crime|Drama
u_266,5.0,"Untouchables, The",51896,Action|Crime|Drama
u_268,2.0,Indiana Jones and the Temple of Doom,120880,Action|Adventure|Fantasy
u_268,3.0,"Monster, The (Mostro, Il)",832,Comedy
u_272,3.5,"Matrix Reloaded, The",64957,Action|Adventure|Sci-Fi|Thriller|IMAX
u_272,3.5,"Matrix Reloaded, The",832,Action|Adventure|Sci-Fi|Thriller|IMAX
u_274,3.5,Money Train,4611,Action|Comedy|Crime|Drama|Thriller
u_274,3.5,Money Train,832,Action|Comedy|Crime|Drama|Thriller
u_274,2.0,Bad Boys,51492,Action|Comedy|Crime|Drama|Thriller
u_274,2.0,"Honey, I Shrunk the Kids",28190,Adventure|Children|Comedy|Fantasy|Sci-Fi
u_274,4.0,Indiana Jones and the Temple of Doom,120880,Action|Adventure|Fantasy
u_274,3.0,"Untouchables, The",178283,Action|Crime|Drama
u_274,3.0,"Untouchables, The",51896,Action|Crime|Drama
u_274,4.0,Cube,99294,Horror|Mystery|Sci-Fi|Thriller
u_274,3.5,How High,8386,Comedy
u_274,3.0,"Matrix Reloaded, The",64957,Action|Adventure|Sci-Fi|Thriller|IMAX
u_274,3.0,"Matrix Reloaded, The",832,Action|Adventure|Sci-Fi|Thriller|IMAX
u_274,2.0,Jeepers Creepers 2,11351,Horror|Thriller
u_274,3.5,Boyz N the Hood,67162,Crime|Drama
u_274,3.5,Boyz N the Hood,650,Crime|Drama
u_274,3.0,"Descent, The",183323,Adventure|Drama|Horror|Thriller
u_274,3.0,"Descent, The",89983,Adventure|Drama|Horror|Thriller
u_274,3.0,Ocean's Thirteen,298,Crime|Thriller
u_274,4.0,"Imaginarium of Doctor Parnassus, The",120880,Drama|Fantasy
u_275,4.0,Real Genius,105629,Comedy
u_275,2.0,"Honey, I Shrunk the Kids",28190,Adventure|Children|Comedy|Fantasy|Sci-Fi
u_275,4.0,"Man Who Knew Too Much, The",832,Drama|Thriller
u_279,4.0,Indiana Jones and the Temple of Doom,120880,Action|Adventure|Fantasy
u_279,4.0,Hell or High Water,180831,Crime|Drama
u_279,4.0,Hell or High Water,53526,Crime|Drama
u_279,4.0,Hell or High Water,41369,Crime|Drama
u_282,4.0,Indiana Jones and the Temple of Doom,120880,Action|Adventure|Fantasy
u_282,4.5,"Untouchables, The",178283,Action|Crime|Drama
u_282,4.5,"Untouchables, The",51896,Action|Crime|Drama
u_284,1.0,Money Train,4611,Action|Comedy|Crime|Drama|Thriller
u_284,1.0,Money Train,832,Action|Comedy|Crime|Drama|Thriller
u_284,3.0,Bad Boys,51492,Action|Comedy|Crime|Drama|Thriller
u_286,1.5,"Matrix Reloaded, The",64957,Action|Adventure|Sci-Fi|Thriller|IMAX
u_286,1.5,"Matrix Reloaded, The",832,Action|Adventure|Sci-Fi|Thriller|IMAX
